id,title,url,published_datetime,status,tweet,llm_provider,discovered_datetime,tweet_generated_datetime,tweet_posted_datetime
https://barcauniversal.com/?p=213418,Flick’s relentless Barcelona already ahead of Guardiola and Valverde with 354 goals in 125 matches,https://barcauniversal.com/flicks-relentless-barcelona-already-ahead-of-guardiola-and-valverde-with-354-goals-in-125-matches/,2026-09-21T20:32:54+05:30,DISCOVERED,,,2026-09-22T12:14:57+05:30,,
https://barcauniversal.com/?p=213422,"Barcelona concerned as 17 players depart for international duty, with club captain a particular worry",https://barcauniversal.com/barcelona-concerned-as-17-players-depart-for-international-duty-with-club-captain-a-particular-worry/,2026-09-21T21:00:03+05:30,DISCOVERED,,,2026-09-22T12:14:57+05:30,,
https://barcauniversal.com/?p=213425,Barcelona superstar emerges as an early contender for the Golden Boot award,https://barcauniversal.com/barcelona-superstar-emerges-as-an-early-contender-for-the-golden-boot-award/,2026-09-21T21:27:26+05:30,DISCOVERED,,,2026-09-22T12:14:57+05:30,,
https://barcauniversal.com/?p=213431,Barcelona teenage superstar smashes Vinicius’ record with another landmark achievement,https://barcauniversal.com/barcelona-teenage-superstar-smashes-vinicius-record-with-another-landmark-achievement/,2026-09-21T22:52:16+05:30,DISCOVERED,,,2026-09-22T12:14:57+05:30,,
https://barcauniversal.com/?p=213436,Barcelona forward joins up with national team squad earlier than originally planned,https://barcauniversal.com/barcelona-forward-joins-up-with-national-team-squad-earlier-than-originally-planned/,2026-09-21T23:35:27+05:30,DISCOVERED,,,2026-09-22T12:14:57+05:30,,
https://barcauniversal.com/?p=213439,Barcelona superstar set to appoint new agent ahead of contract renewal,https://barcauniversal.com/barcelona-superstar-set-to-appoint-new-agent-ahead-of-contract-renewal/,2026-09-22T00:00:00+05:30,DISCOVERED,,,2026-09-22T12:14:57+05:30,,
https://barcauniversal.com/?p=213406,Barcelona bought the dip: Karim Adeyemi is already looking like a Deco masterstroke,https://barcauniversal.com/barcelona-bought-the-dip-karim-adeyemi-is-already-looking-like-a-deco-masterstroke/,2026-09-22T00:30:00+05:30,DISCOVERED,,,2026-09-22T12:14:57+05:30,,
https://barcauniversal.com/?p=213456,"Spain coach Luis de la Fuente talks Rodri, Pedri, Lamine, Ballon d’Or: ‘Thought he was heading to Real Madrid’",https://barcauniversal.com/spain-coach-luis-de-la-fuente-talks-rodri-pedri-lamine-ballon-dor-thought-he-was-heading-to-real-madrid/,2026-09-22T11:30:00+05:30,DISCOVERED,,,2026-09-22T12:14:57+05:30,,
https://barcauniversal.com/?p=213458,Ferran Torres explains the hardest part of leaving Barcelona: ‘“The only one I can’t bring…’,https://barcauniversal.com/ferran-torres-explains-the-hardest-part-of-leaving-barcelona-the-only-one-i-cant-bring/,2026-09-22T11:50:00+05:30,DISCOVERED,,,2026-09-22T12:14:57+05:30,,
https://barcauniversal.com/?p=213463,Barcelona captain Raphinha explains why Lamine Yamal must win Ballon d’Or: ‘Most important player for club and country’,https://barcauniversal.com/barcelona-captain-raphinha-explains-why-lamine-yamal-must-win-ballon-dor-most-important-player-for-club-and-country/,2026-09-22T12:10:00+05:30,DISCOVERED,,,2026-09-22T12:14:57+05:30,,
