id,title,url,published_datetime,status,tweet,llm_provider,discovered_datetime,tweet_generated_datetime,tweet_posted_datetime
https://barcauniversal.com/?p=211616,Barcelona identify Inter Milan mainstay as potential free-transfer target for 2027,https://barcauniversal.com/barcelona-identify-inter-milan-mainstay-as-potential-free-transfer-target-for-2027/,2026-09-03T18:40:00+05:30,READY,Dimarco’s contract situation at Inter makes him an,gemini,2026-09-04T01:14:02+05:30,2026-09-04T04:00:44+05:30,
https://barcauniversal.com/?p=211625,Report: The real reason Barcelona’s pre-season standout has not featured prominently so far,https://barcauniversal.com/report-the-real-reason-barcelonas-pre-season-standout-has-not-prominently-featured-so-far/,2026-09-03T19:00:00+05:30,READY,Hamza Abdelkarim’s lack of minutes after a,gemini,2026-09-04T01:14:02+05:30,2026-09-04T04:00:48+05:30,
https://barcauniversal.com/?p=211637,Barcelona boast youngest squad in La Liga after ambitious summer rebuild,https://barcauniversal.com/barcelona-boast-youngest-squad-in-la-liga-after-ambitious-summer-rebuild/,2026-09-03T19:20:00+05:30,READY,"Barcelona’s 24.4‑year average makes them La Liga’s youngest squad. Flick’s high‑press system demands that energy, so the squad is ready for an immediate challenge. Whether that translates into Champions League silver remains to be seen.",groq,2026-09-04T01:14:02+05:30,2026-09-04T04:00:50+05:30,
https://barcauniversal.com/?p=211635,Ferran Torres explains Barcelona exit and Luis Enrique’s role in PSG move: ‘Contacts began before the World Cup’,https://barcauniversal.com/ferran-torres-explains-barcelona-exit-and-luis-enriques-role-in-psg-move-contacts-began-before-the-world-cup/,2026-09-03T19:40:00+05:30,READY,"Ferran Torres confirmed his €50 m exit to PSG was already set before the World Cup, with Luis Enrique’s trust driving the move. As things stand, his first Champions League clash with Barça at Parc des Princes will test a former teammate against a club he left.",groq,2026-09-04T01:14:02+05:30,2026-09-04T04:01:23+05:30,
https://barcauniversal.com/?p=211642,Negreira case could finally reach verdict by end of 2027 as investigation nears conclusion,https://barcauniversal.com/negreira-case-could-finally-reach-verdict-by-end-of-2027-as-investigation-nears-conclusion/,2026-09-03T20:17:09+05:30,READY,"Barcelona’s Negreira probe is set to close this year; a verdict could arrive in autumn 2027. Real Madrid’s six‑month extension bid was denied, and the judge deems the current evidence period adequate. As things stand, the case is moving from open inquiry to trial, but the exact timing remains subject to court scheduling.",groq,2026-09-04T01:14:02+05:30,2026-09-04T04:02:08+05:30,
https://barcauniversal.com/?p=211647,Barcelona already working on renewing three teenage breakout stars – report,https://barcauniversal.com/barcelona-already-working-on-renewing-three-teenage-breakout-stars-report/,2026-09-03T20:40:00+05:30,READY,"Barcelona has already opened talks to extend contracts for Marc Bernal, Hamza Abdelkarim and Xavi Espart; the club aims to add years and raise release clauses, a move that should keep the trio tied and ward off interest from other clubs.",groq,2026-09-04T01:14:02+05:30,2026-09-04T04:02:55+05:30,
https://barcauniversal.com/?p=211654,Report: Barcelona academy youngster took only one training session to convince Flick,https://barcauniversal.com/report-barcelona-academy-youngster-took-only-one-training-session-to-convince-flick/,2026-09-03T21:00:00+05:30,READY,"One training session with the senior squad convinced Flick to halt Girona talks and give the 20‑year‑old Farinas the No. 4 shirt. As things stand, he's the first Barça first‑team registered player in 19 years who hasn't yet debuted. The move underscores Flick’s emphasis on versatility over pedigree.",groq,2026-09-04T01:14:02+05:30,2026-09-04T04:03:40+05:30,
https://barcauniversal.com/?p=211657,Journalist claims Barcelona will ‘go all out’ for Julian Alvarez in January: “It’s now personal”,https://barcauniversal.com/journalist-claims-barcelona-will-go-all-out-for-julian-alvarez-in-january-its-now-personal/,2026-09-03T21:20:00+05:30,READY,"Julian Alvarez has stayed at Atleti as the window closed. Bernabeu says Barça will go “all out” for him in January, a move that reflects the club’s frustration and the striker’s own commitment to join. As things stand, the winter transfer may still hinge on Atleti’s willingness to negotiate.",groq,2026-09-04T01:14:02+05:30,2026-09-04T04:04:26+05:30,
https://barcauniversal.com/?p=211660,Confirmed: Barcelona exceed €1 billion in revenue for 2025/26 – first time in history,https://barcauniversal.com/confirmed-barcelona-exceed-e1-billion-in-revenue-for-2025-26-first-time-in-history/,2026-09-03T23:42:10+05:30,READY,"Barcelona topped €1 billion in 2025/26 revenue, a first for the club. As things stand, the return to Spotify Camp Nou was the main driver, but sponsorship and BLM sales also contributed.",groq,2026-09-04T01:14:02+05:30,2026-09-04T04:05:10+05:30,
https://barcauniversal.com/?p=211662,Barcelona failed with late attempt to sign 20-year-old Spanish starlet for reserve team,https://barcauniversal.com/barcelona-failed-with-late-attempt-to-sign-20-year-old-spanish-starlet-for-reserve-team/,2026-09-04T00:15:00+05:30,READY,"Barcelona approached 20‑year‑old Andres Vallecillo, offering €300 k for Barça Atletic, but Racing insisted on the full release clause. As a result Barça signed Mirza Catovic instead, leaving the reserve squad without the prospect.",groq,2026-09-04T01:14:02+05:30,2026-09-04T04:05:56+05:30,
