id,title,url,published_datetime,status,tweet,llm_provider,discovered_datetime,tweet_generated_datetime,tweet_posted_datetime
https://barcauniversal.com/?p=213735,Jesse Bisiwu names the Barcelona player who has impressed him the most: ‘A role model for me’,https://barcauniversal.com/jesse-bisiwu-names-the-barcelona-player-who-has-impressed-him-the-most-a-role-model-for-me/,2026-09-24T20:50:00+05:30,DISCOVERED,,,2026-09-25T11:35:12+05:30,,
https://barcauniversal.com/?p=213738,"Barcelona want to renew 17-year-old versatile La Masia gem, have high hopes on him",https://barcauniversal.com/barcelona-want-to-renew-17-year-old-versatile-la-masia-gem-have-high-hopes-on-him/,2026-09-24T21:21:45+05:30,DISCOVERED,,,2026-09-25T11:35:12+05:30,,
https://barcauniversal.com/?p=213741,Xavi issues crucial update on Barcelona star Frenkie de Jong’s return from injury: ‘The key point will be…’,https://barcauniversal.com/xavi-issues-crucial-update-on-barcelona-star-frenkie-de-jongs-return-from-injury-the-key-point-will-be/,2026-09-24T22:29:42+05:30,DISCOVERED,,,2026-09-25T11:35:12+05:30,,
https://barcauniversal.com/?p=213758,Deco shuts down talk of Barcelona interest in Man United prodigy: ‘Not interested in any player in his situation’,https://barcauniversal.com/deco-shuts-down-talk-of-barcelona-interest-in-man-united-prodigy-not-interested-in-any-player-in-his-situation/,2026-09-24T22:47:33+05:30,DISCOVERED,,,2026-09-25T11:35:12+05:30,,
https://barcauniversal.com/?p=213762,Bayern Munich weigh up January move for €70 million-rated Barcelona playmaker,https://barcauniversal.com/bayern-munich-weigh-up-january-move-for-e70-million-rated-barcelona-playmaker/,2026-09-24T23:00:51+05:30,DISCOVERED,,,2026-09-25T11:35:12+05:30,,
https://barcauniversal.com/?p=213759,Deco insists Barcelona have moved on from Julian Alvarez: ‘He is in the past’,https://barcauniversal.com/deco-insists-barcelona-have-moved-on-from-julian-alvarez-he-is-in-the-past/,2026-09-24T23:10:00+05:30,DISCOVERED,,,2026-09-25T11:35:12+05:30,,
https://barcauniversal.com/?p=213745,"Eric Garcia confident of Champions League success, backs Lamine Yamal for Ballon d’Or: ‘I see him winning it’",https://barcauniversal.com/eric-garcia-confident-of-champions-league-success-backs-lamine-yamal-for-ballon-dor-i-see-him-winning-it/,2026-09-24T23:30:00+05:30,DISCOVERED,,,2026-09-25T11:35:12+05:30,,
https://barcauniversal.com/?p=213774,Deco confirms Barcelona explored summer move for Inter Milan superstar: ‘He was a player we liked’,https://barcauniversal.com/deco-confirms-barcelona-explored-summer-move-for-inter-milan-superstar-he-was-a-player-we-liked/,2026-09-24T23:50:00+05:30,DISCOVERED,,,2026-09-25T11:35:12+05:30,,
https://barcauniversal.com/?p=213779,"Barcelona director Deco talks Raphinha, Rodri, Cancelo, Gabriel Jesus, Lewandowski, Mourinho",https://barcauniversal.com/deco-talks-raphinha-rodri-cancelo-gabriel-jesus-lewandowski-mourinho/,2026-09-25T00:15:00+05:30,DISCOVERED,,,2026-09-25T11:35:12+05:30,,
https://barcauniversal.com/?p=213783,Athletic Bilbao superstar explains why Lamine Yamal deserves to win Ballon d’Or: ‘People buy tickets to see him’,https://barcauniversal.com/athletic-bilbao-superstar-explains-why-lamine-yamal-deserves-to-win-ballon-dor-people-buy-tickets-to-see-him/,2026-09-25T11:30:00+05:30,DISCOVERED,,,2026-09-25T11:35:12+05:30,,
