id,title,url,published_datetime,status,tweet,llm_provider,discovered_datetime,tweet_generated_datetime,tweet_posted_datetime
https://barcauniversal.com/?p=213735,Jesse Bisiwu names the Barcelona player who has impressed him the most: ‘A role model for me’,https://barcauniversal.com/jesse-bisiwu-names-the-barcelona-player-who-has-impressed-him-the-most-a-role-model-for-me/,2026-09-24T20:50:00+05:30,READY,Jesse Bisiwu pointing to R,gemini,2026-09-25T11:35:12+05:30,2026-09-25T11:35:42+05:30,
https://barcauniversal.com/?p=213738,"Barcelona want to renew 17-year-old versatile La Masia gem, have high hopes on him",https://barcauniversal.com/barcelona-want-to-renew-17-year-old-versatile-la-masia-gem-have-high-hopes-on-him/,2026-09-24T21:21:45+05:30,READY,"Barcelona will extend Baba Kourouma’s contract until 2028 as the Catalans monitor his growth. The 17‑year‑old’s versatility – centre‑back, left‑back, midfield, even No.10 – matches Flick’s flexible approach, but whether that translates into first‑team minutes remains to be seen.",groq,2026-09-25T11:35:12+05:30,2026-09-25T11:35:45+05:30,
https://barcauniversal.com/?p=213741,Xavi issues crucial update on Barcelona star Frenkie de Jong’s return from injury: ‘The key point will be…’,https://barcauniversal.com/xavi-issues-crucial-update-on-barcelona-star-frenkie-de-jongs-return-from-injury-the-key-point-will-be/,2026-09-24T22:29:42+05:30,READY,"Xavi confirms De Jong will return to training after the October break, likely around 8 Oct. That timing gives Flick a healthy midfield depth option before the next fixture cluster. Whether he can re‑establish himself at 100 % remains to be seen.",groq,2026-09-25T11:35:12+05:30,2026-09-25T11:36:19+05:30,
https://barcauniversal.com/?p=213758,Deco shuts down talk of Barcelona interest in Man United prodigy: ‘Not interested in any player in his situation’,https://barcauniversal.com/deco-shuts-down-talk-of-barcelona-interest-in-man-united-prodigy-not-interested-in-any-player-in-his-situation/,2026-09-24T22:47:33+05:30,READY,"Deco confirms Barça are not pursuing JJ Gabriel. As things stand, the Catalans have no role in the youngster's move, and they will only consider a player after fully understanding the situation.",groq,2026-09-25T11:35:12+05:30,2026-09-25T11:37:03+05:30,
https://barcauniversal.com/?p=213762,Bayern Munich weigh up January move for €70 million-rated Barcelona playmaker,https://barcauniversal.com/bayern-munich-weigh-up-january-move-for-e70-million-rated-barcelona-playmaker/,2026-09-24T23:00:51+05:30,READY,"Bayern are eyeing a January move for Dani Olmo, who commands a €70 million valuation and has a contract until 2030. As things stand, convincing the Catalans to let a key playmaker go mid‑season will be a significant hurdle.",groq,2026-09-25T11:35:12+05:30,2026-09-25T11:37:47+05:30,
https://barcauniversal.com/?p=213759,Deco insists Barcelona have moved on from Julian Alvarez: ‘He is in the past’,https://barcauniversal.com/deco-insists-barcelona-have-moved-on-from-julian-alvarez-he-is-in-the-past/,2026-09-24T23:10:00+05:30,READY,"Deco says Alvarez is a past topic at Barça. As things stand, that signals the window will not reopen for him and the focus will shift to other positions.",groq,2026-09-25T11:35:12+05:30,2026-09-25T11:38:32+05:30,
https://barcauniversal.com/?p=213745,"Eric Garcia confident of Champions League success, backs Lamine Yamal for Ballon d’Or: ‘I see him winning it’",https://barcauniversal.com/eric-garcia-confident-of-champions-league-success-backs-lamine-yamal-for-ballon-dor-i-see-him-winning-it/,2026-09-24T23:30:00+05:30,READY,"Garcia says Lamine Yamal is the player who should win the Ballon d’Or, but it could go to any Spanish talent. As things stand, Barcelona’s depth and ambition give them a realistic chance to finish in the top four of the Champions League.",groq,2026-09-25T11:35:12+05:30,2026-09-25T11:39:17+05:30,
https://barcauniversal.com/?p=213774,Deco confirms Barcelona explored summer move for Inter Milan superstar: ‘He was a player we liked’,https://barcauniversal.com/deco-confirms-barcelona-explored-summer-move-for-inter-milan-superstar-he-was-a-player-we-liked/,2026-09-24T23:50:00+05:30,READY,"Deco confirmed Barça explored a move for Inter's Lautaro Martínez after losing Alvarez. As things stand, it shows the club had a fallback before settling on Raphinha and Jesus. The reality is Barça still need a true No. 9 next window.",groq,2026-09-25T11:35:12+05:30,2026-09-25T11:40:03+05:30,
https://barcauniversal.com/?p=213779,"Barcelona director Deco talks Raphinha, Rodri, Cancelo, Gabriel Jesus, Lewandowski, Mourinho",https://barcauniversal.com/deco-talks-raphinha-rodri-cancelo-gabriel-jesus-lewandowski-mourinho/,2026-09-25T00:15:00+05:30,READY,"Raphinha’s shift to the No. 9 spot has paid off early on, with goals and decisive passes already in his tally. As things stand, it suggests Barça can rely on his adaptability to fill the striker void, though sustaining that level will remain to be seen.",groq,2026-09-25T11:35:12+05:30,2026-09-25T11:40:54+05:30,
https://barcauniversal.com/?p=213783,Athletic Bilbao superstar explains why Lamine Yamal deserves to win Ballon d’Or: ‘People buy tickets to see him’,https://barcauniversal.com/athletic-bilbao-superstar-explains-why-lamine-yamal-deserves-to-win-ballon-dor-people-buy-tickets-to-see-him/,2026-09-25T11:30:00+05:30,READY,"Nico Williams says Lamine Yamal deserves the Ballon d’Or, noting his entertainment value and that fans buy tickets to watch him. As things stand, the award is still wide open.",groq,2026-09-25T11:35:12+05:30,2026-09-25T11:41:39+05:30,
https://barcauniversal.com/?p=213789,Raphinha admits he was ready to leave Barcelona before Flick changed his mind: ‘Looking back today…’,https://barcauniversal.com/raphinha-admits-he-was-ready-to-leave-barcelona-before-flick-changed-his-mind-looking-back-today/,2026-09-25T12:30:00+05:30,DISCOVERED,,,2026-09-25T17:14:13+05:30,,
https://barcauniversal.com/?p=213791,Ter Stegen brands Barcelona ‘unstoppable’ under Hansi Flick: ‘I wish them all the best from afar’,https://barcauniversal.com/ter-stegen-brands-barcelona-unstoppable-under-hansi-flick-i-wish-them-all-the-best-from-afar/,2026-09-25T12:50:00+05:30,DISCOVERED,,,2026-09-25T17:14:13+05:30,,
https://barcauniversal.com/?p=213796,Barcelona break incredible 21st-century record even Messi’s teams could not match,https://barcauniversal.com/barcelona-break-incredible-21st-century-record-even-messis-teams-could-not-match/,2026-09-25T13:10:00+05:30,DISCOVERED,,,2026-09-25T17:14:13+05:30,,
https://barcauniversal.com/?p=213798,Barcelona’s remarkable rise leaves Real Madrid trailing in all-time La Liga goals,https://barcauniversal.com/barcelonas-remarkable-rise-leaves-real-madrid-trailing-in-all-time-la-liga-goals/,2026-09-25T13:30:00+05:30,DISCOVERED,,,2026-09-25T17:14:13+05:30,,
https://barcauniversal.com/?p=213800,Fermin Lopez reveals how difficult it was to watch Spain’s World Cup glory from home: ‘It hurt a lot not to be there’,https://barcauniversal.com/fermin-lopez-reveals-how-difficult-it-was-to-watch-spains-world-cup-glory-from-home-it-hurt-a-lot-not-to-be-there/,2026-09-25T13:50:00+05:30,DISCOVERED,,,2026-09-25T17:14:13+05:30,,
https://barcauniversal.com/?p=213802,Barcelona launch new Spotify Camp Nou VIP scheme with €700m revenue target,https://barcauniversal.com/barcelona-launch-new-spotify-camp-nou-vip-scheme-with-e700m-revenue-target/,2026-09-25T14:10:00+05:30,DISCOVERED,,,2026-09-25T17:14:13+05:30,,
https://barcauniversal.com/?p=213804,Atletico Madrid star heaps praise on Lamine Yamal – “Best player in the world”,https://barcauniversal.com/atletico-madrid-star-heaps-praise-on-lamine-yamal-best-player-in-the-world/,2026-09-25T14:30:00+05:30,DISCOVERED,,,2026-09-25T17:14:13+05:30,,
https://barcauniversal.com/?p=213806,"Barcelona new fitness coach’s methods transform team, with squad yet to reach 70% of expected level",https://barcauniversal.com/barcelona-new-fitness-coachs-methods-transform-team-with-squad-yet-to-reach-70-of-expected-level/,2026-09-25T15:33:02+05:30,DISCOVERED,,,2026-09-25T17:14:14+05:30,,
https://barcauniversal.com/?p=213809,Barcelona summer arrival could make his first start vs Getafe – report,https://barcauniversal.com/barcelona-summer-arrival-could-make-his-first-start-vs-getafe-report/,2026-09-25T16:35:30+05:30,DISCOVERED,,,2026-09-25T17:14:14+05:30,,
https://barcauniversal.com/?p=213812,Barcelona versatile defender could see increased game-time after Christensen’s injury,https://barcauniversal.com/barcelona-versatile-defender-could-see-increased-game-time-after-christensens-injury/,2026-09-25T16:57:03+05:30,DISCOVERED,,,2026-09-25T17:14:14+05:30,,
https://barcauniversal.com/?p=213817,Barcelona midfielder unaware of Bayern Munich’s interest amid January transfer talks – report,https://barcauniversal.com/barcelona-midfielder-unaware-of-bayern-munichs-interest-amid-january-transfer-talks-report/,2026-09-25T17:19:04+05:30,DISCOVERED,,,2026-09-25T22:33:36+05:30,,
https://barcauniversal.com/?p=213819,Barcelona youngster working hard in training to convince Flick to hand official debut,https://barcauniversal.com/barcelona-youngster-working-hard-in-training-to-convince-flick-to-hand-official-debut/,2026-09-25T18:08:07+05:30,DISCOVERED,,,2026-09-25T22:33:36+05:30,,
https://barcauniversal.com/?p=213827,Barcelona loanee starting to convince Liverpool over €55m permanent transfer – report,https://barcauniversal.com/barcelona-loanee-starting-to-convince-liverpool-over-e55m-permanent-transfer-report/,2026-09-25T18:30:00+05:30,DISCOVERED,,,2026-09-25T22:33:36+05:30,,
https://barcauniversal.com/?p=213821,Barcelona playmaker responds to Real Madrid refereeing controversy: ‘We speak on the pitch’,https://barcauniversal.com/barcelona-playmaker-responds-to-real-madrid-refereeing-controversy-we-speak-on-the-pitch/,2026-09-25T18:50:00+05:30,DISCOVERED,,,2026-09-25T22:33:36+05:30,,
https://barcauniversal.com/?p=213836,"Lamine Yamal opens up on his personal growth and maturity: ‘The happier I am, the better I perform’",https://barcauniversal.com/lamine-yamal-opens-up-on-his-personal-growth-and-maturity-the-happier-i-am-the-better-i-perform/,2026-09-25T19:10:00+05:30,DISCOVERED,,,2026-09-25T22:33:36+05:30,,
https://barcauniversal.com/?p=213839,Barcelona legend Samuel Eto’o backs Lamine Yamal’s Ballon d’Or bid with emotional message,https://barcauniversal.com/barcelona-legend-samuel-etoo-backs-lamine-yamals-ballon-dor-bid-with-emotional-message/,2026-09-25T19:30:00+05:30,DISCOVERED,,,2026-09-25T22:33:36+05:30,,
https://barcauniversal.com/?p=213848,Confirmed: Barcelona teenage duo start for Spain U21 against Finland,https://barcauniversal.com/confirmed-barcelona-teenage-duo-start-for-spain-u21-against-finland/,2026-09-25T20:09:11+05:30,DISCOVERED,,,2026-09-25T22:33:36+05:30,,
https://barcauniversal.com/?p=213850,Barcelona begin work to increase number of VIP seats at the Spoitify Camp Nou,https://barcauniversal.com/barcelona-begin-work-to-increase-number-of-vip-seats-at-the-spoitify-camp-nou/,2026-09-25T21:11:59+05:30,DISCOVERED,,,2026-09-25T22:33:36+05:30,,
https://barcauniversal.com/?p=213852,Olmo hails Rodri’s impact at Barcelona: ‘We didn’t have a player with that profile’,https://barcauniversal.com/olmo-hails-rodris-impact-at-barcelona-we-didnt-have-a-player-with-that-profile/,2026-09-25T21:30:00+05:30,DISCOVERED,,,2026-09-25T22:33:36+05:30,,
https://barcauniversal.com/?p=213857,Gerard Martin backs Barcelona teammate Lamine Yamal for Ballon d’Or: ‘He is the best’,https://barcauniversal.com/gerard-martin-backs-barcelona-teammate-lamine-yamal-for-ballon-dor-he-is-the-best/,2026-09-25T21:56:03+05:30,DISCOVERED,,,2026-09-25T22:33:36+05:30,,
